U:0,U:1,U:2,p,Points:0,Points:1,Points:2
0.534,1.84604e-08,-1.16157e-09,0.537846,0.0105495,0.0002,4e-05
0.534,5.73345e-08,-2.27815e-09,0.509516,0.0105603,0.0002,4e-05
0.534001,6.06815e-08,-3.39473e-09,0.481186,0.0105711,0.0002,4e-05
0.534001,2.17173e-08,-4.51131e-09,0.452856,0.0105818,0.0002,4e-05
0.534003,3.42048e-08,-6.02844e-09,0.42453,0.0105926,0.0002,4e-05
0.534006,1.14588e-07,-8.07414e-09,0.396211,0.0106033,0.0002,4e-05
0.53401,1.24593e-07,-1.01198e-08,0.367891,0.0106141,0.0002,4e-05
0.534013,4.41287e-08,-1.21654e-08,0.339574,0.0106248,0.0002,4e-05
0.534017,6.48265e-08,-2.43585e-08,0.311247,0.0106356,0.0002,4e-05
0.53402,2.11455e-07,-4.91828e-08,0.282911,0.0106463,0.0002,4e-05
0.534024,2.09568e-07,-7.40071e-08,0.254575,0.0106571,0.0002,4e-05
0.534027,6.28318e-08,-9.88314e-08,0.226238,0.0106678,0.0002,4e-05
0.534035,1.60864e-07,-1.22832e-07,0.197912,0.0106786,0.0002,4e-05
0.534046,4.44644e-07,-1.46207e-07,0.169592,0.0106893,0.0002,4e-05
0.534057,3.58912e-07,-1.69583e-07,0.141272,0.0107001,0.0002,4e-05
0.534068,7.49813e-08,-1.92956e-07,0.112954,0.0107109,0.0002,4e-05
0.534081,1.44846e-07,-1.98856e-07,0.0846142,0.0107216,0.0002,4e-05
0.534095,3.42565e-07,-1.9844e-07,0.0562671,0.0107324,0.0002,4e-05
0.534109,1.94539e-07,-1.98024e-07,0.02792,0.0107431,0.0002,4e-05
nan,nan,nan,nan,0.0107539,0.0002,4e-05
