U:0,U:1,U:2,p,Points:0,Points:1,Points:2
0.0111242,2.96124e-11,-2.71906e-12,0.026546,0.0102699,0.0002,4e-05
0.0111242,3.22458e-11,-4.3567e-12,0.025956,0.0102807,0.0002,4e-05
0.0111242,1.54696e-11,-5.9954e-12,0.0253659,0.0102915,0.0002,4e-05
0.0111242,-1.44393e-11,-7.63481e-12,0.0247758,0.0103022,0.0002,4e-05
0.0111241,-2.8138e-11,-8.9629e-12,0.0241858,0.010313,0.0002,4e-05
0.0111242,7.28578e-12,-9.34753e-12,0.0235957,0.0103237,0.0002,4e-05
0.0111242,4.27096e-11,-9.73217e-12,0.0230056,0.0103345,0.0002,4e-05
0.0111242,-1.65931e-11,-1.0119e-11,0.0224156,0.0103452,0.0002,4e-05
0.0111242,-7.88764e-11,-1.05059e-11,0.0218256,0.010356,0.0002,4e-05
0.0111242,-4.32545e-11,-9.4463e-12,0.0212355,0.0103667,0.0002,4e-05
0.0111242,3.57408e-11,-7.74583e-12,0.0206454,0.0103775,0.0002,4e-05
0.0111242,3.15556e-11,-6.04629e-12,0.0200553,0.0103882,0.0002,4e-05
0.0111242,-6.99291e-11,-4.34783e-12,0.0194653,0.010399,0.0002,4e-05
0.0111242,-9.85346e-11,-2.64482e-12,0.0188752,0.0104097,0.0002,4e-05
0.0111242,1.15754e-10,-9.26666e-13,0.0182852,0.0104205,0.0002,4e-05
0.0111242,3.04582e-10,7.9143e-13,0.0176951,0.0104313,0.0002,4e-05
0.0111242,7.50953e-11,2.50844e-12,0.0171052,0.010442,0.0002,4e-05
0.0111243,-1.54411e-10,4.2256e-12,0.0165151,0.0104528,0.0002,4e-05
0.0111243,2.12333e-10,4.17677e-12,0.015925,0.0104635,0.0002,4e-05
0.0111243,6.55971e-10,3.90021e-12,0.0153349,0.0104743,0.0002,4e-05
0.0111242,4.18774e-10,3.62333e-12,0.0147448,0.010485,0.0002,4e-05
0.0111242,-3.17786e-11,3.34635e-12,0.0141547,0.0104958,0.0002,4e-05
0.0111243,4.26526e-10,3.06984e-12,0.0135646,0.0105065,0.0002,4e-05
0.0111243,1.39858e-09,2.79359e-12,0.0129746,0.0105173,0.0002,4e-05
0.0111244,1.28209e-09,2.51774e-12,0.0123847,0.010528,0.0002,4e-05
0.0111244,3.11229e-10,2.24216e-12,0.0117947,0.0105388,0.0002,4e-05
0.0111245,7.80281e-10,-7.72823e-12,0.0112046,0.0105495,0.0002,4e-05
0.0111245,2.78804e-09,-2.80586e-11,0.0106144,0.0105603,0.0002,4e-05
0.0111245,2.96672e-09,-4.83886e-11,0.0100243,0.0105711,0.0002,4e-05
0.0111246,9.6702e-10,-6.87182e-11,0.00943412,0.0105818,0.0002,4e-05
0.0111247,1.39757e-09,-1.08883e-10,0.00884403,0.0105926,0.0002,4e-05
0.0111248,5.03508e-09,-1.75222e-10,0.00825403,0.0106033,0.0002,4e-05
0.0111249,5.49535e-09,-2.41561e-10,0.00766403,0.0106141,0.0002,4e-05
0.0111251,1.87137e-09,-3.07894e-10,0.00707408,0.0106248,0.0002,4e-05
0.0111253,2.65098e-09,-6.18579e-10,0.00648397,0.0106356,0.0002,4e-05
0.0111255,8.91234e-09,-1.23342e-09,0.00589371,0.0106463,0.0002,4e-05
0.0111257,8.84241e-09,-1.84825e-09,0.00530345,0.0106571,0.0002,4e-05
0.0111259,2.59745e-09,-2.46309e-09,0.00471319,0.0106678,0.0002,4e-05
0.0111262,3.904e-09,-3.03197e-09,0.00412306,0.0106786,0.0002,4e-05
0.0111266,1.09412e-08,-3.56597e-09,0.00353303,0.0106893,0.0002,4e-05
0.0111271,8.8306e-09,-4.09997e-09,0.002943,0.0107001,0.0002,4e-05
0.0111275,1.81335e-09,-4.63392e-09,0.00235302,0.0107109,0.0002,4e-05
0.011128,2.24419e-09,-4.75011e-09,0.00176263,0.0107216,0.0002,4e-05
0.0111284,5.36664e-09,-4.71531e-09,0.00117212,0.0107324,0.0002,4e-05
0.0111289,3.03993e-09,-4.68052e-09,0.000581613,0.0107431,0.0002,4e-05
nan,nan,nan,nan,0.0107539,0.0002,4e-05
